id,store_code,substore_code,sap_store_code,sappayer_store_code,sales_base_code,sales_base_name,pref_code,sales_code,sales_name,intreatment_code,chain_code,chain_name,conflict_code,trading_halts_date,conflict_cl_type,conflict_care_type,shipment_dp_cl,shipment_dp_care,store_name_kanji,store_name_ryaku,store_name_kana,payer_name,postal_code,addr01,addr02,addr03,tel,fax,partner_store_id,deliverynote_no,create_date,discriminator_type,sap_create_date,sap_update_date,update_date,_BATCH_ID_,_BATCH_LAST_RUN_,JJ物販,JJ定期便,クーパー,アルコン,ボシュロム
51,1060,0,1060,0000001060,25,東海営業２課,23,6071,藤　駿太,0,,,2,,1,1,71,78,有限会社　あすく,有限会社　あすく,ﾕｳｹﾞﾝｶﾞｲｼｬ ｱｽｸ,有限会社　あすく,4400066,愛知県豊橋市東田町２６２,,．　＊５０,0532-64-1558,0532-64-7180,,0,2020-11-25 15:34:33,storemaster,2011-06-06 00:00:00,2026-04-01 00:00:00,2026-05-25 22:30:01,1409.0,2026-05-26 05:10:04,False,False,True,True,False
52,1086,0,1086,0000001086,25,東海営業２課,23,6071,藤　駿太,0,,,2,,1,1,71,78,スターコンタクトレンズ,スターコンタクトレン,ｽﾀｰｺﾝﾀｸﾄﾚﾝｽﾞ,スターコンタクトレンズ,4440912,愛知県岡崎市井田西町２番地５,,ほしの眼科内,0564-28-1411,0564-28-1422,,0,2020-11-25 15:34:33,storemaster,2011-06-06 00:00:00,2026-04-01 00:00:00,2026-05-25 22:30:01,1409.0,2026-05-26 05:10:04,True,False,True,True,True
53,1094,0,1094,0000001094,25,東海営業２課,23,6071,藤　駿太,0,,,1,,1,1,71,78,小島コンタクトレンズ,小島コンタクトレンズ,ｺｼﾞﾏ ｺﾝﾀｸﾄﾚﾝｽﾞ,小島コンタクトレンズ,4440062,愛知県岡崎市松本町１－１０３,,小島眼科内　＊５１,0564-23-3381,0564-23-3391,,0,2020-11-25 15:34:33,storemaster,2011-06-06 00:00:00,2026-04-01 00:00:00,2026-05-25 22:30:01,1409.0,2026-05-26 05:10:04,False,False,True,False,True
54,1094,1,700060,0000001094,25,東海営業２課,23,6071,藤　駿太,0,,,1,,1,1,71,78,小島コンタクトレンズ,小島コンタクトレンズ,ｺｼﾞﾏｺﾝﾀｸﾄﾚﾝｽﾞ,小島コンタクトレンズ,4440034,愛知県岡崎市十王町１－４０,,,0564-25-5155,,,0,2020-11-25 15:34:33,storemaster,2011-06-06 00:00:00,2026-04-01 00:00:00,2026-05-25 22:30:01,1409.0,2026-05-26 05:10:04,False,False,True,False,True
55,1109,0,1109,0000001109,25,東海営業２課,23,5357,塩田　優馬,0,,,2,,1,1,71,78,刈谷コンタクトレンズ,刈谷コンタクトレンズ,ｶﾘﾔ ｺﾝﾀｸﾄﾚﾝｽﾞ,刈谷コンタクトレンズ,4480027,愛知県刈谷市相生町２－２２－３,,堀眼科内　＊５２,0566-23-7486,0566-22-7682,,0,2020-11-25 15:34:33,storemaster,2011-06-06 00:00:00,2026-04-02 00:00:00,2026-05-25 22:30:01,1409.0,2026-05-26 05:10:04,True,False,True,True,True
56,1141,0,1141,0000001141,25,中部営業２課,23,4460,米本　裕輝,0,,,2,,1,1,71,78,知立コンタクトレンズ,知立コンタクトレンズ,ﾁﾘﾕｳ ｺﾝﾀｸﾄﾚﾝｽﾞ,知立コンタクトレンズ,4720025,愛知県知立市池端２－５８,,早川眼科内　＊５２０,0566-82-2287,,,0,2020-11-25 15:34:33,storemaster,2011-06-06 09:00:00,2013-03-29 09:00:00,2020-11-26 16:46:24,1409.0,2026-05-26 05:10:04,False,False,False,False,False
57,1158,0,1158,0000001158,25,東海営業２課,23,5357,塩田　優馬,0,,,1,,1,1,71,78,ホソイコンタクト,ホソイコンタクト,ﾎｿｲｺﾝﾀｸﾄ,ホソイコンタクト,4460032,愛知県安城市御幸本町３－１,,,0566-76-2360,0566-77-0778,,0,2020-11-25 15:34:33,storemaster,2011-06-06 00:00:00,2026-04-02 00:00:00,2026-05-25 22:30:01,1409.0,2026-05-26 05:10:04,True,True,False,True,True
58,1158,1,700061,0000001158,25,東海営業２課,23,5357,塩田　優馬,0,,,1,,1,1,71,78,メガネの細井,メガネの細井,ﾒｶﾞﾈﾉﾎｿｲ,ホソイコンタクト,4460033,安城市日の出町４－１,サンテラス安城３Ｆ,,,,,0,2020-11-25 15:34:33,storemaster,2011-06-06 00:00:00,2026-04-02 00:00:00,2026-05-25 22:30:01,1409.0,2026-05-26 05:10:04,False,False,False,False,False
59,1158,2,700062,0000001158,22,東海営業１課,23,5785,志波　竜司,0,,,1,,1,1,71,78,ホソイメガネ　豊明店,ホソイメガネ　豊明店,ﾎｿｲﾒｶﾞﾈ ﾄﾖｱｹﾃﾝ,ホソイコンタクト,4701124,豊明市三崎町高鴨７－１,,セブン　ワンビル,,,,0,2020-11-25 15:34:33,storemaster,2011-06-06 00:00:00,2026-04-01 00:00:00,2026-05-25 22:30:01,1409.0,2026-05-26 05:10:04,False,False,False,False,False
60,1158,3,700063,0000001158,25,東海営業２課,23,5357,塩田　優馬,0,,,1,,1,1,71,78,ホソイメガネ西尾店,ホソイメガネ西尾店,ﾎｿｲﾒｶﾞﾈﾆｼｵﾃﾝ,ホソイコンタクト,4450852,愛知県西尾市花ノ木町３－１,,,0563-57-0210,,,0,2020-11-25 15:34:33,storemaster,2011-06-06 00:00:00,2026-04-02 00:00:00,2026-05-25 22:30:01,1409.0,2026-05-26 05:10:04,False,False,False,False,False
61,1158,4,700064,0000001158,25,東海営業２課,23,5357,塩田　優馬,0,,,1,,1,1,71,78,ホソイメガネ　アンディー店,ホソイアンディー店,ﾎｿｲﾒｶﾞﾈ ｱﾝﾃﾞｨｰﾃﾝ,ホソイコンタクト,4460072,愛知県安城市住吉町３丁目５番２８号,,,0566-96-0801,0566-96-0802,,0,2020-11-25 15:34:33,storemaster,2011-06-06 00:00:00,2026-04-02 00:00:00,2026-05-25 22:30:01,1409.0,2026-05-26 05:10:04,False,False,False,False,False
62,1174,0,1174,0000001174,25,東海営業２課,23,6071,藤　駿太,0,,,2,,1,1,71,78,（有）アイエムコンタクトレンズ,アイエムコンタクト,(ﾕｳ)ｱｲｴﾑｺﾝﾀｸﾄﾚﾝｽﾞ,（有）アイエムコンタクトレンズ,4413421,愛知県田原市田原町殿町,５０－２,．　＊５０,05312-2-0704,0531-22-3923,,0,2020-11-25 15:34:33,storemaster,2011-06-06 00:00:00,2026-04-01 00:00:00,2026-05-25 22:30:01,1409.0,2026-05-26 05:10:04,True,False,True,True,False
63,1174,1,700065,0000001174,249,東海第４営業チーム,23,5875,時實　稜,0,,,2,,0,0,71,78,アイエムコンタクト分院,アイエムＣＬ分院,ｱｲｴﾑｺﾝﾀｸﾄ ﾌﾞﾝｲﾝ,（有）アイエムコンタクトレンズ,4413614,愛知県渥美郡渥美町保美仲原６６,,,05313-2-2044,,,0,2020-11-25 15:34:33,storemaster,2011-06-06 00:00:00,2022-10-06 00:00:00,2023-01-19 22:30:02,1409.0,2026-05-26 05:10:04,False,False,False,False,False
64,1254,0,1254,0000001254,25,東海営業２課,23,6071,藤　駿太,0,271,ﾒｶﾞﾈﾄｯﾌﾟ,2,,1,1,71,78,眼鏡市場　岡崎伊賀,眼鏡市場　岡崎伊賀,ﾒｶﾞﾈｲﾁﾊﾞ ｵｶｻﾞｷｲｶﾞ,眼鏡市場　岡崎伊賀,4440075,岡崎市伊賀町字東郷中５９－１,,店番０１００,0564-28-7078,0564-28-7078,00100,0,2020-11-25 15:34:33,storemaster,2011-06-06 00:00:00,2026-04-01 00:00:00,2026-05-25 22:30:01,1409.0,2026-05-26 05:10:04,True,False,False,True,True
65,1254,1,700066,0000001254,25,東海第２営業チーム,0,5890,小泉　拓真,0,271,ﾒｶﾞﾈﾄｯﾌﾟ,2,,0,0,71,78,．,．,.,眼鏡市場　岡崎伊賀,0,,,,,,,0,2020-11-25 15:34:33,storemaster,2011-06-06 00:00:00,2022-10-06 00:00:00,2023-01-19 22:30:02,1409.0,2026-05-26 05:10:04,False,False,False,False,False
66,1254,2,700067,0000001254,25,東海第２営業チーム,0,5890,小泉　拓真,0,271,ﾒｶﾞﾈﾄｯﾌﾟ,2,,0,0,71,78,．,．,.,眼鏡市場　岡崎伊賀,0,,,,,,,0,2020-11-25 15:34:33,storemaster,2011-06-06 00:00:00,2022-10-06 00:00:00,2023-01-19 22:30:02,1409.0,2026-05-26 05:10:04,False,False,False,False,False
67,1254,3,700068,0000001254,25,東海第２営業チーム,0,5890,小泉　拓真,0,271,ﾒｶﾞﾈﾄｯﾌﾟ,2,,0,0,71,78,．,．,.,眼鏡市場　岡崎伊賀,0,,,,,,,0,2020-11-25 15:34:33,storemaster,2011-06-06 00:00:00,2022-10-06 00:00:00,2023-01-19 22:30:02,1409.0,2026-05-26 05:10:04,False,False,False,False,False
68,1254,4,700069,0000001254,25,東海第２営業チーム,0,5890,小泉　拓真,0,271,ﾒｶﾞﾈﾄｯﾌﾟ,2,,0,0,71,78,．,．,.,眼鏡市場　岡崎伊賀,0,,,,,,,0,2020-11-25 15:34:33,storemaster,2011-06-06 00:00:00,2022-10-06 00:00:00,2023-01-19 22:30:02,1409.0,2026-05-26 05:10:04,False,False,False,False,False
69,1254,5,700070,0000001254,25,東海第２営業チーム,0,5890,小泉　拓真,0,271,ﾒｶﾞﾈﾄｯﾌﾟ,2,,0,0,71,78,．,．,.,眼鏡市場　岡崎伊賀,0,,,,,,,0,2020-11-25 15:34:33,storemaster,2011-06-06 00:00:00,2022-10-06 00:00:00,2023-01-19 22:30:02,1409.0,2026-05-26 05:10:04,False,False,False,False,False
70,1254,6,700071,0000001254,25,東海第２営業チーム,0,5890,小泉　拓真,0,271,ﾒｶﾞﾈﾄｯﾌﾟ,2,,0,0,71,78,．,．,.,眼鏡市場　岡崎伊賀,0,,,,,,,0,2020-11-25 15:34:33,storemaster,2011-06-06 00:00:00,2022-10-06 00:00:00,2023-01-19 22:30:02,1409.0,2026-05-26 05:10:04,False,False,False,False,False
71,1254,7,700072,0000001254,25,東海第２営業チーム,0,5890,小泉　拓真,0,271,ﾒｶﾞﾈﾄｯﾌﾟ,2,,0,0,71,78,．,．,.,眼鏡市場　岡崎伊賀,0,,,,,,,0,2020-11-25 15:34:33,storemaster,2011-06-06 00:00:00,2022-10-06 00:00:00,2023-01-19 22:30:02,1409.0,2026-05-26 05:10:04,False,False,False,False,False
72,1254,8,700073,0000001254,25,東海第２営業チーム,0,5890,小泉　拓真,0,271,ﾒｶﾞﾈﾄｯﾌﾟ,2,,0,0,71,78,．,．,.,眼鏡市場　岡崎伊賀,0,,,,,,,0,2020-11-25 15:34:33,storemaster,2011-06-06 00:00:00,2022-10-06 00:00:00,2023-01-19 22:30:02,1409.0,2026-05-26 05:10:04,False,False,False,False,False
73,1254,9,700074,0000001254,25,東海第２営業チーム,0,5890,小泉　拓真,0,271,ﾒｶﾞﾈﾄｯﾌﾟ,2,,0,0,71,78,．,．,.,眼鏡市場　岡崎伊賀,0,,,,,,,0,2020-11-25 15:34:33,storemaster,2011-06-06 00:00:00,2022-10-06 00:00:00,2023-01-19 22:30:02,1409.0,2026-05-26 05:10:04,False,False,False,False,False
74,1254,10,700075,0000001254,25,東海第２営業チーム,0,5890,小泉　拓真,0,271,ﾒｶﾞﾈﾄｯﾌﾟ,2,,0,0,71,78,．,．,.,眼鏡市場　岡崎伊賀,0,,,,,,,0,2020-11-25 15:34:33,storemaster,2011-06-06 00:00:00,2022-10-06 00:00:00,2023-01-19 22:30:02,1409.0,2026-05-26 05:10:04,False,False,False,False,False
75,1254,11,700076,0000001254,25,東海第２営業チーム,0,5890,小泉　拓真,0,271,ﾒｶﾞﾈﾄｯﾌﾟ,2,,0,0,71,78,．,．,.,眼鏡市場　岡崎伊賀,0,,,,,,,0,2020-11-25 15:34:33,storemaster,2011-06-06 00:00:00,2022-10-06 00:00:00,2023-01-19 22:30:02,1409.0,2026-05-26 05:10:04,False,False,False,False,False
76,1254,12,700077,0000001254,25,東海第２営業チーム,0,5890,小泉　拓真,0,271,ﾒｶﾞﾈﾄｯﾌﾟ,2,,0,0,71,78,．,．,.,眼鏡市場　岡崎伊賀,0,,,,,,,0,2020-11-25 15:34:33,storemaster,2011-06-06 00:00:00,2022-10-06 00:00:00,2023-01-19 22:30:02,1409.0,2026-05-26 05:10:04,False,False,False,False,False
77,1254,13,700078,0000001254,25,東海第２営業チーム,0,5890,小泉　拓真,0,271,ﾒｶﾞﾈﾄｯﾌﾟ,2,,0,0,71,78,．,．,.,眼鏡市場　岡崎伊賀,0,,,,,,,0,2020-11-25 15:34:33,storemaster,2011-06-06 00:00:00,2022-10-06 00:00:00,2023-01-19 22:30:02,1409.0,2026-05-26 05:10:04,False,False,False,False,False
78,1254,14,700079,0000001254,25,東海第２営業チーム,0,5890,小泉　拓真,0,271,ﾒｶﾞﾈﾄｯﾌﾟ,2,,0,0,71,78,．,．,.,眼鏡市場　岡崎伊賀,0,,,,,,,0,2020-11-25 15:34:33,storemaster,2011-06-06 00:00:00,2022-10-06 00:00:00,2023-01-19 22:30:02,1409.0,2026-05-26 05:10:04,False,False,False,False,False
79,1254,16,700080,0000001254,25,東海第２営業チーム,0,5890,小泉　拓真,0,271,ﾒｶﾞﾈﾄｯﾌﾟ,2,,0,0,71,78,．,．,.,眼鏡市場　岡崎伊賀,0,,,,,,,0,2020-11-25 15:34:33,storemaster,2011-06-06 00:00:00,2022-10-06 00:00:00,2023-01-19 22:30:02,1409.0,2026-05-26 05:10:04,False,False,False,False,False
80,1254,17,700081,0000001254,25,東海第２営業チーム,0,5890,小泉　拓真,0,271,ﾒｶﾞﾈﾄｯﾌﾟ,2,,0,0,71,78,．,．,.,眼鏡市場　岡崎伊賀,0,,,,,,,0,2020-11-25 15:34:33,storemaster,2011-06-06 00:00:00,2022-10-06 00:00:00,2023-01-19 22:30:02,1409.0,2026-05-26 05:10:04,False,False,False,False,False
81,1254,18,700082,0000001254,25,東海第２営業チーム,0,5890,小泉　拓真,0,271,ﾒｶﾞﾈﾄｯﾌﾟ,2,,0,0,71,78,．,．,.,眼鏡市場　岡崎伊賀,0,,,,,,,0,2020-11-25 15:34:33,storemaster,2011-06-06 00:00:00,2022-10-06 00:00:00,2023-01-19 22:30:02,1409.0,2026-05-26 05:10:04,False,False,False,False,False
82,1254,19,700083,0000001254,25,東海第２営業チーム,0,5890,小泉　拓真,0,271,ﾒｶﾞﾈﾄｯﾌﾟ,2,,0,0,71,78,．,．,.,眼鏡市場　岡崎伊賀,0,,,,,,,0,2020-11-25 15:34:33,storemaster,2011-06-06 00:00:00,2022-10-06 00:00:00,2023-01-19 22:30:02,1409.0,2026-05-26 05:10:04,False,False,False,False,False
83,1254,20,700084,0000001254,25,東海第２営業チーム,0,5890,小泉　拓真,0,271,ﾒｶﾞﾈﾄｯﾌﾟ,2,,0,0,71,78,．,．,.,眼鏡市場　岡崎伊賀,0,,,,,,,0,2020-11-25 15:34:33,storemaster,2011-06-06 00:00:00,2022-10-06 00:00:00,2023-01-19 22:30:02,1409.0,2026-05-26 05:10:04,False,False,False,False,False
84,1254,21,700085,0000001254,25,東海第２営業チーム,0,5890,小泉　拓真,0,271,ﾒｶﾞﾈﾄｯﾌﾟ,2,,0,0,71,78,．,．,.,眼鏡市場　岡崎伊賀,0,,,,,,,0,2020-11-25 15:34:33,storemaster,2011-06-06 00:00:00,2022-10-06 00:00:00,2023-01-19 22:30:02,1409.0,2026-05-26 05:10:04,False,False,False,False,False
85,1254,23,700086,0000001254,25,東海第２営業チーム,0,5890,小泉　拓真,0,271,ﾒｶﾞﾈﾄｯﾌﾟ,2,,0,0,71,78,．,．,.,眼鏡市場　岡崎伊賀,0,,,,,,,0,2020-11-25 15:34:33,storemaster,2011-06-06 00:00:00,2022-10-06 00:00:00,2023-01-19 22:30:02,1409.0,2026-05-26 05:10:04,False,False,False,False,False
86,1254,24,700087,0000001254,25,東海第２営業チーム,0,5890,小泉　拓真,0,271,ﾒｶﾞﾈﾄｯﾌﾟ,2,,0,0,71,78,．,．,.,眼鏡市場　岡崎伊賀,0,,,,,,,0,2020-11-25 15:34:33,storemaster,2011-06-06 00:00:00,2022-10-06 00:00:00,2023-01-19 22:30:02,1409.0,2026-05-26 05:10:04,False,False,False,False,False
87,1254,25,700088,0000001254,25,東海第２営業チーム,0,5890,小泉　拓真,0,271,ﾒｶﾞﾈﾄｯﾌﾟ,2,,0,0,71,78,．,．,.,眼鏡市場　岡崎伊賀,0,,,,,,,0,2020-11-25 15:34:33,storemaster,2011-06-06 00:00:00,2022-10-06 00:00:00,2023-01-19 22:30:02,1409.0,2026-05-26 05:10:04,False,False,False,False,False
88,1254,26,700089,0000001254,25,東海第２営業チーム,0,5890,小泉　拓真,0,271,ﾒｶﾞﾈﾄｯﾌﾟ,2,,0,0,71,78,．,．,.,眼鏡市場　岡崎伊賀,0,,,,,,,0,2020-11-25 15:34:33,storemaster,2011-06-06 00:00:00,2022-10-06 00:00:00,2023-01-19 22:30:02,1409.0,2026-05-26 05:10:04,False,False,False,False,False
89,1262,0,1262,0000001262,25,東海営業２課,23,5357,塩田　優馬,0,,,2,,1,1,71,78,豊田コンタクトレンズ,豊田コンタクトレンズ,ﾄﾖﾀ ｺﾝﾀｸﾄﾚﾝｽﾞ,豊田コンタクトレンズ,4710027,愛知県豊田市喜多町２－９５,やまくらビル２Ｆ,．　＊５１,0565-33-2950,,,0,2020-11-25 15:34:33,storemaster,2011-06-06 00:00:00,2026-04-01 00:00:00,2026-05-25 22:30:01,1409.0,2026-05-26 05:10:04,False,False,False,False,False
90,1262,1,700090,0000001262,25,東海営業２課,0,5357,塩田　優馬,0,,,2,,1,1,71,78,三好メガネ,三好メガネ,ﾐﾖｼﾐｶﾞﾈ,豊田コンタクトレンズ,4700224,愛知県西加茂郡三好町三好小坂４２,三好シヨッピングセンタ－内,,,,,0,2020-11-25 15:34:33,storemaster,2011-06-06 00:00:00,2026-04-01 00:00:00,2026-05-25 22:30:01,1409.0,2026-05-26 05:10:04,False,False,False,True,False
91,1262,2,700091,0000001262,25,東海営業２課,23,5357,塩田　優馬,0,,,2,,1,1,71,78,河合眼科,河合眼科,ｶﾜｲｶﾞﾝｶ,豊田コンタクトレンズ,4710025,愛知県豊田市西町１ー１６,,,,,,0,2020-11-25 15:34:33,storemaster,2011-06-06 00:00:00,2026-04-01 00:00:00,2026-05-25 22:30:01,1409.0,2026-05-26 05:10:04,False,False,False,False,False
92,1262,3,700092,0000001262,25,東海営業２課,0,5357,塩田　優馬,0,,,2,,1,1,71,78,三好メガネ店,三好メガネ店,ﾐﾖｼ ﾒｶﾞﾈﾃﾝ,豊田コンタクトレンズ,4700224,愛知県西加茂郡三好町三好小坂４２,三好シヨツピングセンター内,,,,,0,2020-11-25 15:34:33,storemaster,2011-06-06 00:00:00,2026-04-01 00:00:00,2026-05-25 22:30:01,1409.0,2026-05-26 05:10:04,False,False,False,True,False
93,1300,0,1300,0000001300,25,東海営業２課,23,5357,塩田　優馬,0,,,2,,1,1,71,78,野村コンタクトレンズセンター,野村コンタクトレンズ,ﾉﾑﾗ ｺﾝﾀｸﾄﾚﾝｽﾞｾﾝﾀ-,野村コンタクトレンズセンター,4480843,愛知県刈谷市新栄町６－２１,,．　＊５２,0566-21-0213,0566-25-8089,,0,2020-11-25 15:34:33,storemaster,2011-06-06 00:00:00,2026-04-02 00:00:00,2026-05-25 22:30:01,1409.0,2026-05-26 05:10:04,True,False,False,True,True
94,1334,0,1334,0000001334,25,東海営業２課,23,5357,塩田　優馬,0,,,2,,1,1,71,78,西尾コンタクトレンズセンター,西尾コンタクトレンズ,ﾆｼｵｺﾝﾀｸﾄﾚﾝｽﾞｾﾝﾀ-,西尾コンタクトレンズセンター,4450853,愛知県西尾市桜木町４丁目３９,,湯口眼科内　＊５１,0563-57-2078,0563-57-2081,,0,2020-11-25 15:34:33,storemaster,2011-06-06 00:00:00,2026-04-02 00:00:00,2026-05-25 22:30:01,1409.0,2026-05-26 05:10:04,True,False,True,True,True
95,1367,0,1367,0000001367,22,東海営業１課,21,6090,橋本　祐,0,,,1,,1,1,71,78,天野コンタクトレンズ研究所,天野コンタクトレンズ,ｱﾏﾉ ｺﾝﾀｸﾄﾚﾝｽﾞ ｹﾝｷﾕｳｼﾖ,天野コンタクトレンズ研究所,5008108,岐阜市川端町　６,,,058-264-6161,058-266-4687,,0,2020-11-25 15:34:33,storemaster,2011-06-06 00:00:00,2026-02-03 00:00:00,2026-05-25 22:30:01,1409.0,2026-05-26 05:10:04,True,False,False,True,False
96,1375,0,1375,0000001375,22,東海第１営業チーム,21,5658,上田　悟史,0,5,ｷｸﾁﾒｶﾞﾈ,1,,0,0,71,78,（００２）キクチメガネ岐阜店,キクチメガネ岐阜店,ｷｸﾁﾒｶﾞﾈ ｷﾞﾌﾃﾝ,（００２）キクチメガネ岐阜店,5008842,岐阜市金町　５－１２,,,058-264-1334,058-263-2521,002,0,2020-11-25 15:34:33,storemaster,2011-06-06 00:00:00,2021-04-02 00:00:00,2023-01-19 22:30:02,1409.0,2026-05-26 05:10:04,False,False,False,False,False
97,1391,0,1391,0000001391,22,東海営業１課,21,6090,橋本　祐,0,,,1,,1,1,71,78,（株）白木コンタクトレンズ部,（株）白木コンタトレ,(ｶﾌﾞ) ｼﾗｷ ｺﾝﾀｸﾄﾚﾝｽﾞﾌﾞ,（株）白木コンタクトレンズ部,5008074,岐阜市七軒町　１７,白木眼科,,058-262-1414,058-262-5631,,0,2020-11-25 15:34:33,storemaster,2011-06-06 00:00:00,2023-10-05 00:00:00,2026-05-25 22:30:01,1409.0,2026-05-26 05:10:04,False,False,False,True,True
98,1406,0,1406,0000001406,22,東海営業１課,21,6090,橋本　祐,0,,,2,,1,1,71,78,新岐阜コンタクトレンズセンター,新岐阜コンタクトレン,ｼﾝｷﾞﾌ ｺﾝﾀｸﾄﾚﾝｽﾞ ｾﾝﾀ-,新岐阜コンタクトレンズセンター,5008175,岐阜市長住町　８－７,山内眼科,,058-252-2562,058-253-3477,,0,2020-11-25 15:34:33,storemaster,2011-06-06 00:00:00,2026-02-03 00:00:00,2026-05-25 22:30:01,1409.0,2026-05-26 05:10:04,True,False,True,False,True
99,1430,0,1430,0000001430,22,東海営業１課,21,106814,橋本　翔太,0,,,2,,1,1,71,78,＃東海中央病院　眼科,東海中央病院　眼科,ﾄｳｶｲ ﾁﾕｳｵｳ ﾋﾞﾖｳｲﾝ ｶﾞﾝｶ,＃東海中央病院　眼科,5040816,岐阜県　各務原市蘇原東町,４丁目,,0583-82-3101,,,0,2020-11-25 15:34:33,storemaster,2011-06-06 00:00:00,2025-10-07 00:00:00,2026-05-25 22:30:01,1409.0,2026-05-26 05:10:04,False,False,False,False,False
100,1448,0,1448,0000001448,22,東海営業１課,21,6090,橋本　祐,0,,,2,,1,1,71,78,＃羽島市民病院　眼科外来,羽島市民病院　眼科,ﾊｼﾏ ｼﾐﾝ ﾋﾞﾖｳｲﾝ,＃羽島市民病院　眼科外来,5016206,岐阜県　羽島市新生町,３丁目２４６番地,,058-393-0111,,,0,2020-11-25 15:34:33,storemaster,2011-06-06 00:00:00,2023-10-05 00:00:00,2026-05-25 22:30:01,1409.0,2026-05-26 05:10:04,False,False,False,False,False
101,1489,0,1489,0000001489,22,東海営業１課,21,6090,橋本　祐,0,,,2,,1,1,71,78,（有）桑山メディカルサービス,桑山メディカル,ｸﾜﾔﾏﾒﾃﾞｨｶﾙｻｰﾋﾞｽ,（有）桑山メディカルサービス,5008227,岐阜市北一色　８－８－１４,桑山眼科,,058-240-4134,058-240-4134,,0,2020-11-25 15:34:33,storemaster,2011-06-06 00:00:00,2026-02-03 00:00:00,2026-05-25 22:30:01,1409.0,2026-05-26 05:10:04,True,False,True,False,True
102,1501,0,1501,0000001501,22,東海営業１課,21,6090,橋本　祐,0,,,1,,1,1,71,78,安藤コンタクト,安藤コンタクト,ｱﾝﾄﾞｳｺﾝﾀｸﾄ,安藤コンタクト,5008473,岐阜市加納天神町　１－１８,,,058-271-4513,058-274-0181,,0,2020-11-25 15:34:33,storemaster,2011-06-06 00:00:00,2023-10-05 00:00:00,2026-05-25 22:30:01,1409.0,2026-05-26 05:10:04,False,False,False,False,False
103,1519,0,1519,0000001519,22,東海営業１課,21,106814,橋本　翔太,0,,,1,,1,1,71,78,森川病院,森川病院,ﾓﾘｶﾜ ﾋﾞﾖｳｲﾝ,森川病院,5097205,岐阜県恵那市長島町中野,,．　＊５９,,,,0,2020-11-25 15:34:33,storemaster,2011-06-06 00:00:00,2025-10-07 00:00:00,2026-05-25 22:30:01,1409.0,2026-05-26 05:10:04,False,False,False,False,False
